pmid,analytic_method,experiment_name,biomarker_id,biomarker_id_origin,biomarker_long_name,biomarker_short_name,original_name,original_value,association_name,association_value,association_unit,95% CI,se,association_p_value,association_p_value_qualifier,association_p_value_unit...17,association_p_value_raw,association_p_value_raw_qualifier,association_p_value_unit...20,concept_id,concept_id_description
33803340,33803340.1.2,,X1126,Metabolon,Alanine,Alanine,,,Odds Ratio,1.06,,"(0.93, 1.2)",,0.827,,trend,0.410809815,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X33973,Metabolon,Epiandrosterone Sulfate,Epiandrosterone Sulfate,,,Odds Ratio,1.06,,"(0.92, 1.24)",,0.828,,trend,0.41293588,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X37097,Metabolon,Tryptophan Betaine,Tryptophan Betaine,,,Odds Ratio,0.95,,"(0.84, 1.07)",,0.828,,trend,0.412963319,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52716,Metabolon,1-(1-Enyl-Palmitoyl)-2-Palmitoyl-Gpc (P-16:0/16:0),1-(1-Enyl-Palmitoyl)-2-Palmitoyl-Gpc (P-16:0/16:0),,,Odds Ratio,0.95,,"(0.83, 1.08)",,0.83,,trend,0.415764157,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63678,Metabolon,Succinoyltaurine,Succinoyltaurine,,,Odds Ratio,0.94,,"(0.82, 1.09)",,0.83,,trend,0.414892272,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X567,Metabolon,Lactose,Lactose,,,Odds Ratio,1.06,,"(0.93, 1.2)",,0.834,,trend,0.420072958,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62797,Metabolon,3-Ethylcatechol Sulfate (2),3-Ethylcatechol Sulfate (2),,,Odds Ratio,0.95,,"(0.83, 1.08)",,0.834,,trend,0.419776705,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32306,Metabolon,Trans-4-Hydroxyproline,Trans-4-Hydroxyproline,,,Odds Ratio,1.05,,"(0.93, 1.2)",,0.835,,trend,0.421204539,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62103,Metabolon,Cysteinylglycine Disulfide,Cysteinylglycine Disulfide,,,Odds Ratio,1.05,,"(0.93, 1.2)",,0.835,,trend,0.425115424,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X46227,Metabolon,Fructosyllysine,Fructosyllysine,,,Odds Ratio,0.95,,"(0.83, 1.08)",,0.835,,trend,0.422671888,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X47154,Metabolon,"Sphingomyelin (D18:2/14:0, D18:1/14:1)","Sphingomyelin (D18:2/14:0, D18:1/14:1)",,,Odds Ratio,0.94,,"(0.8, 1.1)",,0.835,,trend,0.42428139,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X64177,Metabolon,S-Carboxyethylcysteine,S-Carboxyethylcysteine,,,Odds Ratio,0.94,,"(0.82, 1.09)",,0.835,,trend,0.426083853,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X64049,Metabolon,2-Methoxyhydroquinone Sulfate (1),2-Methoxyhydroquinone Sulfate (1),,,Odds Ratio,1.05,,"(0.93, 1.2)",,0.835,,trend,0.424225395,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X605,Metabolon,Uracil,Uracil,,,Odds Ratio,1.05,,"(0.93, 1.19)",,0.838,,trend,0.430550769,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15336,Metabolon,Tartarate,Tartarate,,,Odds Ratio,0.95,,"(0.83, 1.08)",,0.838,,trend,0.431251869,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X33384,Metabolon,Salicyluric Glucuronide,Salicyluric Glucuronide,,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.838,,trend,0.429920704,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X54956,Metabolon,Linoleoyl-Arachidonoyl-Glycerol (18:2/20:4) [2],Linoleoyl-Arachidonoyl-Glycerol (18:2/20:4) [2],,,Odds Ratio,0.95,,"(0.83, 1.08)",,0.838,,trend,0.429959559,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X48195,Metabolon,Fructose,Fructose,,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.846,,trend,0.440878716,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X18474,Metabolon,Estrone 3-Sulfate,Estrone 3-Sulfate,,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.846,,trend,0.443412719,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X34109,Metabolon,Metoprolol Acid Metabolite,Metoprolol Acid Metabolite,,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.846,,trend,0.440653514,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X33161,Metabolon,2-Methoxyacetaminophen Glucuronide,2-Methoxyacetaminophen Glucuronide,,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.846,,trend,0.446536115,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57591,Metabolon,Beta-Cryptoxanthin,Beta-Cryptoxanthin,,,Odds Ratio,1.06,,"(0.92, 1.21)",,0.846,,trend,0.436351053,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X46172,Metabolon,5Alpha-Pregnan-Diol Disulfate,5Alpha-Pregnan-Diol Disulfate,,,Odds Ratio,1.05,,"(0.93, 1.19)",,0.846,,trend,0.444422992,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X38168,Metabolon,16A-Hydroxy Dhea 3-Sulfate,16A-Hydroxy Dhea 3-Sulfate,,,Odds Ratio,1.06,,"(0.92, 1.21)",,0.846,,trend,0.446127116,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57512,Metabolon,Margaroylcarnitine (C17),Margaroylcarnitine (C17),,,Odds Ratio,1.06,,"(0.92, 1.21)",,0.846,,trend,0.448226421,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X53026,Metabolon,"Trans-3,4-Methyleneheptanoate","Trans-3,4-Methyleneheptanoate",,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.846,,trend,0.441328757,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52747,Metabolon,Phenol Glucuronide,Phenol Glucuronide,,,Odds Ratio,1.05,,"(0.93, 1.19)",,0.846,,trend,0.444568896,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52614,Metabolon,1-(1-Enyl-Stearoyl)-2-Oleoyl-Gpe (P-18:0/18:1),1-(1-Enyl-Stearoyl)-2-Oleoyl-Gpe (P-18:0/18:1),,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.846,,trend,0.448883808,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52984,Metabolon,(S)-3-Hydroxybutyrylcarnitine,(S)-3-Hydroxybutyrylcarnitine,,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.846,,trend,0.43909165,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X54955,Metabolon,Linoleoyl-Arachidonoyl-Glycerol (18:2/20:4) [1],Linoleoyl-Arachidonoyl-Glycerol (18:2/20:4) [1],,,Odds Ratio,0.95,,"(0.83, 1.09)",,0.846,,trend,0.448270877,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62060,Metabolon,Hydroxyasparagine,Hydroxyasparagine,,,Odds Ratio,1.06,,"(0.92, 1.21)",,0.846,,trend,0.445116619,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32553,Metabolon,Phenol Sulfate,Phenol Sulfate,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.847,,trend,0.450379834,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57547,Metabolon,"2,3-Dihydroxy-2-Methylbutyrate","2,3-Dihydroxy-2-Methylbutyrate",,,Odds Ratio,0.95,,"(0.82, 1.09)",,0.848,,trend,0.451772747,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X35665,Metabolon,N-Acetyl-Aspartyl-Glutamate (Naag),N-Acetyl-Aspartyl-Glutamate (Naag),,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.853,,trend,0.45547992,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X37186,Metabolon,"5Alpha-Androstan-3Alpha,17Beta-Diol Monosulfate (1)","5Alpha-Androstan-3Alpha,17Beta-Diol Monosulfate (1)",,,Odds Ratio,1.05,,"(0.92, 1.21)",,0.854,,trend,0.456669785,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X34456,Metabolon,Gamma-Glutamylisoleucine,Gamma-Glutamylisoleucine,,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.856,,trend,0.459015676,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X34093,Metabolon,Hyocholate,Hyocholate,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.858,,trend,0.460718951,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X37058,Metabolon,Succinylcarnitine (C4-Dc),Succinylcarnitine (C4-Dc),,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.858,,trend,0.461860359,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X53243,Metabolon,Catechol Glucuronide,Catechol Glucuronide,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.858,,trend,0.462857824,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1419,Metabolon,5-Methylthioadenosine (Mta),5-Methylthioadenosine (Mta),,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.86,,trend,0.469459389,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15681,Metabolon,4-Guanidinobutanoate,4-Guanidinobutanoate,,,Odds Ratio,1.05,,"(0.92, 1.21)",,0.86,,trend,0.467646064,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X33364,Metabolon,Gamma-Glutamylthreonine,Gamma-Glutamylthreonine,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.86,,trend,0.469695293,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52462,Metabolon,1-Palmitoyl-2-Arachidonoyl-Gpc (16:0/20:4N6),1-Palmitoyl-2-Arachidonoyl-Gpc (16:0/20:4N6),,,Odds Ratio,0.95,,"(0.83, 1.09)",,0.86,,trend,0.469373648,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62559,Metabolon,1-Carboxyethylleucine,1-Carboxyethylleucine,,,Odds Ratio,0.95,,"(0.83, 1.09)",,0.86,,trend,0.470005338,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63042,Metabolon,"2,6-Dihydroxybenzoic Acid","2,6-Dihydroxybenzoic Acid",,,Odds Ratio,0.95,,"(0.84, 1.08)",,0.86,,trend,0.468731063,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1549,Metabolon,3-Hydroxyisobutyrate,3-Hydroxyisobutyrate,,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.862,,trend,0.472911758,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15730,Metabolon,Suberate (C8-Dc),Suberate (C8-Dc),,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.862,,trend,0.483690505,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X33968,Metabolon,5-Dodecenoate (12:1N7),5-Dodecenoate (12:1N7),,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.862,,trend,0.487695858,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X33947,Metabolon,Gamma-Glutamyltryptophan,Gamma-Glutamyltryptophan,,,Odds Ratio,1.05,,"(0.92, 1.18)",,0.862,,trend,0.485665513,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X33228,Metabolon,1-Arachidonoyl-Gpc (20:4N6),1-Arachidonoyl-Gpc (20:4N6),,,Odds Ratio,1.05,,"(0.92, 1.18)",,0.862,,trend,0.49049951,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X36747,Metabolon,Deoxycarnitine,Deoxycarnitine,,,Odds Ratio,1.05,,"(0.91, 1.22)",,0.862,,trend,0.484213154,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X47031,Metabolon,2-Methoxyacetaminophen Sulfate,2-Methoxyacetaminophen Sulfate,,,Odds Ratio,0.95,,"(0.84, 1.09)",,0.862,,trend,0.473550055,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X37183,Metabolon,"5Alpha-Androstan-3Alpha,17Alpha-Diol Monosulfate","5Alpha-Androstan-3Alpha,17Alpha-Diol Monosulfate",,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.862,,trend,0.487722597,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X44621,Metabolon,1-(1-Enyl-Oleoyl)-Gpe (P-18:1),1-(1-Enyl-Oleoyl)-Gpe (P-18:1),,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.862,,trend,0.474101635,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X47120,Metabolon,9-Hydroxystearate,9-Hydroxystearate,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.862,,trend,0.485926901,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X48341,Metabolon,1-Dihomo-Linolenylglycerol (20:3),1-Dihomo-Linolenylglycerol (20:3),,,Odds Ratio,0.95,,"(0.83, 1.09)",,0.862,,trend,0.483586583,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X53230,Metabolon,3-Hydroxyhexanoate,3-Hydroxyhexanoate,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.862,,trend,0.488490089,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52713,Metabolon,1-(1-Enyl-Palmitoyl)-2-Palmitoleoyl-Gpc (P-16:0/16:1),1-(1-Enyl-Palmitoyl)-2-Palmitoleoyl-Gpc (P-16:0/16:1),,,Odds Ratio,0.95,,"(0.83, 1.09)",,0.862,,trend,0.482427738,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52726,Metabolon,1-Stearoyl-2-Oleoyl-Gpi (18:0/18:1),1-Stearoyl-2-Oleoyl-Gpi (18:0/18:1),,,Odds Ratio,0.95,,"(0.83, 1.09)",,0.862,,trend,0.481581056,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X53261,Metabolon,Arachidonoylcholine,Arachidonoylcholine,,,Odds Ratio,0.95,,"(0.83, 1.09)",,0.862,,trend,0.487402523,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X54967,Metabolon,Palmitoleoyl-Linoleoyl-Glycerol (16:1/18:2) [1],Palmitoleoyl-Linoleoyl-Glycerol (16:1/18:2) [1],,,Odds Ratio,0.95,,"(0.84, 1.09)",,0.862,,trend,0.480329877,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57516,Metabolon,Cerotoylcarnitine (C26),Cerotoylcarnitine (C26),,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.862,,trend,0.475065978,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X61871,Metabolon,3-Carboxy-4-Methyl-5-Pentyl-2-Furanpropionate (3-Cmpfp),3-Carboxy-4-Methyl-5-Pentyl-2-Furanpropionate (3-Cmpfp),,,Odds Ratio,0.95,,"(0.84, 1.09)",,0.862,,trend,0.489773858,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63657,Metabolon,Glutamine Conjugate Of C6H10O2 (1),Glutamine Conjugate Of C6H10O2 (1),,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.862,,trend,0.477944769,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63254,Metabolon,"N2-Acetyl,N6,N6-Dimethyllysine","N2-Acetyl,N6,N6-Dimethyllysine",,,Odds Ratio,1.05,,"(0.92, 1.18)",,0.862,,trend,0.47905041,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X2137,Metabolon,Biliverdin,Biliverdin,,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.863,,trend,0.49179981,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32506,Metabolon,2-Linoleoylglycerol (18:2),2-Linoleoylglycerol (18:2),,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.864,,trend,0.493443307,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1302,Metabolon,Methionine,Methionine,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.867,,trend,0.498269007,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X48580,Metabolon,2-Acetamidophenol Sulfate,2-Acetamidophenol Sulfate,,,Odds Ratio,0.96,,"(0.84, 1.09)",,0.867,,trend,0.497572757,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X61785,Metabolon,2-Butenoylglycine,2-Butenoylglycine,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.867,,trend,0.49741333,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15500,Metabolon,Carnitine,Carnitine,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.869,,trend,0.500250315,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X54966,Metabolon,"Diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])","Diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])",,,Odds Ratio,0.95,,"(0.83, 1.1)",,0.872,,trend,0.503157915,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X36803,Metabolon,"3Beta,7Alpha-Dihydroxy-5-Cholestenoate","3Beta,7Alpha-Dihydroxy-5-Cholestenoate",,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.873,,trend,0.504247046,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1437,Metabolon,Succinate,Succinate,,,Odds Ratio,1.05,,"(0.91, 1.2)",,0.874,,trend,0.512957193,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X42109,Metabolon,Phosphate,Phosphate,,,Odds Ratio,1.05,,"(0.91, 1.2)",,0.874,,trend,0.506120322,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X554,Metabolon,Adenine,Adenine,,,Odds Ratio,0.96,,"(0.84, 1.09)",,0.874,,trend,0.509821169,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52450,Metabolon,1-Palmitoyl-2-Linoleoyl-Gpi (16:0/18:2),1-Palmitoyl-2-Linoleoyl-Gpi (16:0/18:2),,,Odds Ratio,0.95,,"(0.83, 1.1)",,0.874,,trend,0.510163355,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62152,Metabolon,"Sphingomyelin (D17:1/14:0, D16:1/15:0)","Sphingomyelin (D17:1/14:0, D16:1/15:0)",,,Odds Ratio,0.96,,"(0.83, 1.09)",,0.874,,trend,0.507724766,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63357,Metabolon,2-Hydroxysebacate,2-Hydroxysebacate,,,Odds Ratio,1.04,,"(0.92, 1.18)",,0.874,,trend,0.509370907,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62292,Metabolon,Glucuronide Of Piperine Metabolite C17H21No3 (5),Glucuronide Of Piperine Metabolite C17H21No3 (5),,,Odds Ratio,1.05,,"(0.91, 1.2)",,0.874,,trend,0.513118508,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62819,Metabolon,"N,N-Dimethyl-5-Aminovalerate","N,N-Dimethyl-5-Aminovalerate",,,Odds Ratio,1.05,,"(0.91, 1.2)",,0.874,,trend,0.51247292,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X33442,Metabolon,Pseudouridine,Pseudouridine,,,Odds Ratio,1.04,,"(0.91, 1.19)",,0.876,,trend,0.527064383,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X2734,Metabolon,Gamma-Glutamyltyrosine,Gamma-Glutamyltyrosine,,,Odds Ratio,1.04,,"(0.92, 1.18)",,0.876,,trend,0.527140305,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X12032,Metabolon,4-Acetamidophenol,4-Acetamidophenol,,,Odds Ratio,0.96,,"(0.84, 1.09)",,0.876,,trend,0.516939221,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15736,Metabolon,4-Acetamidophenylglucuronide,4-Acetamidophenylglucuronide,,,Odds Ratio,0.96,,"(0.85, 1.09)",,0.876,,trend,0.522625804,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15685,Metabolon,5-Hydroxylysine,5-Hydroxylysine,,,Odds Ratio,1.04,,"(0.92, 1.19)",,0.876,,trend,0.515666842,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X18335,Metabolon,Quinate,Quinate,,,Odds Ratio,0.96,,"(0.84, 1.09)",,0.876,,trend,0.52030371,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X44620,Metabolon,4-Acetylphenol Sulfate,4-Acetylphenol Sulfate,,,Odds Ratio,0.96,,"(0.84, 1.09)",,0.876,,trend,0.521564998,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X32452,Metabolon,Propionylcarnitine (C3),Propionylcarnitine (C3),,,Odds Ratio,1.04,,"(0.92, 1.19)",,0.876,,trend,0.524544455,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X39378,Metabolon,Tauroursodeoxycholate,Tauroursodeoxycholate,,,Odds Ratio,0.96,,"(0.85, 1.09)",,0.876,,trend,0.521783913,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X48408,Metabolon,Tyramine O-Sulfate,Tyramine O-Sulfate,,,Odds Ratio,0.96,,"(0.84, 1.09)",,0.876,,trend,0.526600244,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57477,Metabolon,"Sphingomyelin (D18:1/22:2, D18:2/22:1, D16:1/24:2)","Sphingomyelin (D18:1/22:2, D18:2/22:1, D16:1/24:2)",,,Odds Ratio,1.05,,"(0.91, 1.2)",,0.876,,trend,0.523597986,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52977,Metabolon,Glycocholate Glucuronide (1),Glycocholate Glucuronide (1),,,Odds Ratio,1.04,,"(0.92, 1.18)",,0.876,,trend,0.521683359,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62947,Metabolon,"N,N,N-Trimethyl-Alanylproline Betaine (Tmap)","N,N,N-Trimethyl-Alanylproline Betaine (Tmap)",,,Odds Ratio,0.95,,"(0.83, 1.1)",,0.876,,trend,0.523374008,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62524,Metabolon,Dihydrocaffeate Sulfate (2),Dihydrocaffeate Sulfate (2),,,Odds Ratio,1.04,,"(0.92, 1.19)",,0.877,,trend,0.528677516,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15704,Metabolon,Pimelate (C7-Dc),Pimelate (C7-Dc),,,Odds Ratio,1.04,,"(0.92, 1.18)",,0.878,,trend,0.53482469,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X15772,Metabolon,Ribitol,Ribitol,,,Odds Ratio,0.93,,"(0.74, 1.17)",,0.878,,trend,0.532960443,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X19324,Metabolon,1-Stearoyl-Gpi (18:0),1-Stearoyl-Gpi (18:0),,,Odds Ratio,0.96,,"(0.84, 1.1)",,0.878,,trend,0.542318189,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X34407,Metabolon,Isovalerylcarnitine (C5),Isovalerylcarnitine (C5),,,Odds Ratio,0.96,,"(0.84, 1.1)",,0.878,,trend,0.542099021,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X35527,Metabolon,4-Hydroxyhippurate,4-Hydroxyhippurate,,,Odds Ratio,1.04,,"(0.91, 1.19)",,0.878,,trend,0.541200455,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62946,Metabolon,1-Methyl-5-Imidazoleacetate,1-Methyl-5-Imidazoleacetate,,,Odds Ratio,0.96,,"(0.84, 1.09)",,0.878,,trend,0.53816605,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52433,Metabolon,"Sphingomyelin (D17:1/16:0, D18:1/15:0, D16:1/17:0)","Sphingomyelin (D17:1/16:0, D18:1/15:0, D16:1/17:0)",,,Odds Ratio,1.04,,"(0.91, 1.19)",,0.878,,trend,0.541668353,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52340,Metabolon,N-Carbamoylalanine,N-Carbamoylalanine,,,Odds Ratio,1.04,,"(0.92, 1.18)",,0.878,,trend,0.537086436,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X52690,Metabolon,1-Linoleoyl-Gpa (18:2),1-Linoleoyl-Gpa (18:2),,,Odds Ratio,0.96,,"(0.84, 1.09)",,0.878,,trend,0.534322658,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X53231,Metabolon,Thioproline,Thioproline,,,Odds Ratio,0.96,,"(0.84, 1.1)",,0.878,,trend,0.53281146,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57478,Metabolon,"Sphingomyelin (D18:1/25:0, D19:0/24:1, D20:1/23:0, D19:1/24:0)","Sphingomyelin (D18:1/25:0, D19:0/24:1, D20:1/23:0, D19:1/24:0)",,,Odds Ratio,1.04,,"(0.92, 1.18)",,0.878,,trend,0.530312183,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X61896,Metabolon,Glucuronide Of C10H14O2 (4),Glucuronide Of C10H14O2 (4),,,Odds Ratio,1.04,,"(0.91, 1.19)",,0.878,,trend,0.541155143,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X63660,Metabolon,Glutamine Conjugate Of C6H10O2 (2),Glutamine Conjugate Of C6H10O2 (2),,,Odds Ratio,1.04,,"(0.92, 1.18)",,0.878,,trend,0.539387665,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1642,Metabolon,Caprate (10:0),Caprate (10:0),,,Odds Ratio,0.96,,"(0.85, 1.09)",,0.88,,trend,0.544478938,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X36738,Metabolon,Gamma-Glutamylglutamate,Gamma-Glutamylglutamate,,,Odds Ratio,1.04,,"(0.91, 1.19)",,0.882,,trend,0.547356169,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X1358,Metabolon,Stearate (18:0),Stearate (18:0),,,Odds Ratio,1.04,,"(0.91, 1.19)",,0.882,,trend,0.554270463,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X37445,Metabolon,4-Hydroxycoumarin,4-Hydroxycoumarin,,,Odds Ratio,0.96,,"(0.85, 1.09)",,0.882,,trend,0.551202363,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X42989,Metabolon,N-Methyltaurine,N-Methyltaurine,,,Odds Ratio,0.96,,"(0.84, 1.1)",,0.882,,trend,0.55439226,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X48433,Metabolon,N-Formylphenylalanine,N-Formylphenylalanine,,,Odds Ratio,1.04,,"(0.91, 1.19)",,0.882,,trend,0.553471709,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57370,Metabolon,Lactosyl-N-Nervonoyl-Sphingosine (D18:1/24:1),Lactosyl-N-Nervonoyl-Sphingosine (D18:1/24:1),,,Odds Ratio,0.96,,"(0.84, 1.1)",,0.882,,trend,0.547796651,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X57476,Metabolon,"Sphingomyelin (D18:0/20:0, D16:0/22:0)","Sphingomyelin (D18:0/20:0, D16:0/22:0)",,,Odds Ratio,1.04,,"(0.91, 1.19)",,0.882,,trend,0.548212207,,trend,C18,Colorectal Cancer
33803340,33803340.1.2,,X62566,Metabolon,1-Carboxyethylphenylalanine,1-Carboxyethylphenylalanine,,,Odds Ratio,0.96,,"(0.84, 1.1)",,0.882,,trend,0.54961211,,trend,C18,Colorectal Cancer
