pmid,analytic_method,experiment_name,biomarker_id,biomarker_long_name,biomarker_short_name,original_name,original_value,association_name,association_value,association_unit,X95..CI,se,association_p_value_unit...15,association_p_value,association_p_value_qualifier,association_p_value_unit...18,association_n_value...analysis_n_value.in.Analytic_Methods_Table.,concept_id,concept_id_description
36737450,36737450.1.1,Nightingale,NA,Monounsaturated Fatty Acid,MUFA,Beta Coefficient,-0.0312795,NA,0.96920465,NA,"(0.87, 1.08)",0.05305618,NA,0.55548956,NA,NA,117669,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL Cholesterol,VLDL-C,Beta Coefficient,-0.0414462,NA,0.959401,NA,"(0.84, 1.1)",0.07032008,NA,0.5555978,NA,NA,117990,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-TG,Beta Coefficient,-0.0426831,NA,0.95821499,NA,"(0.83, 1.1)",0.0725171,NA,0.55613381,NA,NA,117981,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Particle concentration,XS-VLDL-P,Beta Coefficient,0.01224105,NA,1.01231628,NA,"(0.97, 1.05)",0.02082832,NA,0.55672583,NA,NA,62355,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL,XS-VLDL-L,Beta Coefficient,0.01229645,NA,1.01237236,NA,"(0.97, 1.05)",0.02092797,NA,0.55682728,NA,NA,62353,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-FC,Beta Coefficient,0.03291915,NA,1.03346698,NA,"(0.93, 1.15)",0.05605356,NA,0.55701549,NA,NA,63768,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Cholesteryl Esters,XXL-VLDL-CE,Beta Coefficient,-0.0317597,NA,0.96873937,NA,"(0.87, 1.08)",0.05412081,NA,0.55731849,NA,NA,117851,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,HDL particle size,HDL particle size,Beta Coefficient,0.04537032,NA,1.0464153,NA,"(0.9, 1.22)",0.07736213,NA,0.55756189,NA,NA,118007,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL,VLDL-L,Beta Coefficient,-0.012041,NA,0.98803121,NA,"(0.95, 1.03)",0.02055817,NA,0.5580746,NA,NA,53492,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,Cr,Cr,Beta Coefficient,0.03520657,NA,1.03583366,NA,"(0.92, 1.17)",0.06020724,NA,0.55871154,NA,NA,112506,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Total BCAA,Total BCAA,Beta Coefficient,-0.0321863,NA,0.96832615,NA,"(0.87, 1.08)",0.0550797,NA,0.55897891,NA,NA,117729,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Particle concentration,XXL-VLDL-P,Beta Coefficient,-0.0372661,NA,0.96341971,NA,"(0.85, 1.09)",0.06378359,NA,0.55904619,NA,NA,117787,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Large VLDL Cholesterol,L-VLDL-C,Beta Coefficient,0.03256089,NA,1.0330968,NA,"(0.93, 1.15)",0.0557547,NA,0.55921853,NA,NA,117989,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-C,Beta Coefficient,-0.0120151,NA,0.98805682,NA,"(0.95, 1.03)",0.02059463,NA,0.5596186,NA,NA,62183,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol,L-HDL-FC,Beta Coefficient,-0.0409185,NA,0.95990735,NA,"(0.84, 1.1)",0.07029995,NA,0.56052896,NA,NA,117938,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Valine,Val,Beta Coefficient,-0.0319611,NA,0.96854427,NA,"(0.87, 1.08)",0.05491809,NA,0.56058188,NA,NA,117822,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,LA  ratio,LA,Beta Coefficient,0.03305746,NA,1.03360993,NA,"(0.92, 1.16)",0.05681463,NA,0.56066923,NA,NA,63777,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Triglyceride,LDL-TG,Beta Coefficient,0.0301694,NA,1.03062911,NA,"(0.93, 1.14)",0.05204772,NA,0.56215141,NA,NA,63615,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,3-Hydroxybutyrate,3-Hydroxybutyrate,Beta Coefficient,-0.0689078,NA,0.93341272,NA,"(0.74, 1.18)",0.11888977,NA,0.56218833,NA,NA,112221,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Triglyceride,XS-VLDL-TG,Beta Coefficient,-0.0334636,NA,0.96709013,NA,"(0.86, 1.08)",0.05773745,NA,0.56219661,NA,NA,63720,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,ApoB/ApoA1,ApoB/ApoA1,Beta Coefficient,0.01191078,NA,1.01198199,NA,"(0.97, 1.05)",0.02056567,NA,0.56248233,NA,NA,62376,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol,L-HDL-PL,Beta Coefficient,0.04413072,NA,1.04511896,NA,"(0.9, 1.21)",0.07659782,NA,0.56452364,NA,NA,118006,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Particle concentration,XS-VLDL-P,Beta Coefficient,0.03136995,NA,1.03186717,NA,"(0.93, 1.15)",0.05478588,NA,0.56692105,NA,NA,117962,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol,L-HDL-PL,Beta Coefficient,0.01138996,NA,1.01145507,NA,"(0.97, 1.05)",0.01993244,NA,0.56770933,NA,NA,53511,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol ratio,S-LDL-TG,Beta Coefficient,0.03520168,NA,1.03582859,NA,"(0.92, 1.17)",0.06163434,NA,0.56790645,NA,NA,117410,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Triglyceride,M-VLDL-TG,Beta Coefficient,-0.0307787,NA,0.96969017,NA,"(0.87, 1.08)",0.05390472,NA,0.56801118,NA,NA,117879,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Very large VLDL Free Cholesterol,XL-VLDL-FC,Beta Coefficient,0.01726118,NA,1.01741102,NA,"(0.96, 1.08)",0.03033156,NA,0.56929974,NA,NA,117681,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol ratio,S-HDL-FC,Beta Coefficient,-0.0408239,NA,0.95999816,NA,"(0.83, 1.11)",0.07183259,NA,0.56981757,NA,NA,117813,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL Particle concentration,S-VLDL-P,Beta Coefficient,-0.035872,NA,0.96476381,NA,"(0.85, 1.09)",0.06315831,NA,0.57005601,NA,NA,117956,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Small VLDL,S-VLDL-L,Beta Coefficient,-0.0171324,NA,0.98301357,NA,"(0.93, 1.04)",0.03037467,NA,0.57273087,NA,NA,117700,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,IDL Free Cholesterol,IDL-FC,Beta Coefficient,-0.0312354,NA,0.96924741,NA,"(0.87, 1.08)",0.05538977,NA,0.57280891,NA,NA,63815,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL Cholesterol,S-VLDL-C,Beta Coefficient,-0.0310851,NA,0.96939303,NA,"(0.87, 1.08)",0.05534255,NA,0.57432987,NA,NA,117977,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-PL,Beta Coefficient,0.06554797,NA,1.06774396,NA,"(0.85, 1.34)",0.1167495,NA,0.57449685,NA,NA,117991,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Glucose,Glucose,Beta Coefficient,0.01185161,NA,1.01192212,NA,"(0.97, 1.05)",0.02121756,NA,0.57645126,NA,NA,61573,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Glutamine,Gln,Beta Coefficient,0.05490109,NA,1.05643611,NA,"(0.87, 1.28)",0.09857269,NA,0.57755447,NA,NA,117627,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Particle concentration,XXL-VLDL-P,Beta Coefficient,-0.0315214,NA,0.96897022,NA,"(0.87, 1.08)",0.05672705,NA,0.57843795,NA,NA,63751,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Particle concentration,XS-VLDL-P,Beta Coefficient,-0.0315554,NA,0.96893726,NA,"(0.87, 1.08)",0.05692506,NA,0.5793512,NA,NA,63788,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Very large VLDL,XL-VLDL-L,Beta Coefficient,0.03778229,NA,1.03850512,NA,"(0.91, 1.19)",0.06821615,NA,0.57967369,NA,NA,117935,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Free Cholesterol,XS-VLDL-FC,Beta Coefficient,0.01116855,NA,1.01123115,NA,"(0.97, 1.05)",0.02016832,NA,0.57973849,NA,NA,53509,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL Cholesteryl Esters,VLDL-CE,Beta Coefficient,-0.031222,NA,0.96926034,NA,"(0.87, 1.08)",0.05650553,NA,0.58057273,NA,NA,63809,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL Phosphoglyceride,S-VLDL-PL,Beta Coefficient,0.01128797,NA,1.01135192,NA,"(0.97, 1.05)",0.02048711,NA,0.58164811,NA,NA,53507,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,IDL Cholesterol,IDL-C,Beta Coefficient,-0.0560513,NA,0.9454906,NA,"(0.77, 1.15)",0.10177004,NA,0.58179503,NA,NA,117986,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-FC,Beta Coefficient,-0.0428744,NA,0.95803169,NA,"(0.82, 1.12)",0.0779701,NA,0.58239974,NA,NA,117975,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Total BCAA,Total BCAA,Beta Coefficient,0.03766922,NA,1.0383877,NA,"(0.91, 1.19)",0.06856392,NA,0.58272895,NA,NA,117830,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol,L-HDL-P,Beta Coefficient,-0.0113196,NA,0.98874418,NA,"(0.95, 1.03)",0.02061394,NA,0.58291908,NA,NA,62363,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol ratio,L-HDL-CE,Beta Coefficient,0.03956506,NA,1.04035818,NA,"(0.9, 1.2)",0.07209049,NA,0.58312556,NA,NA,117571,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-PL,Beta Coefficient,0.03095701,NA,1.03144116,NA,"(0.92, 1.15)",0.05651945,NA,0.58388208,NA,NA,63812,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Cholesteryl Esters,M-VLDL-CE,Beta Coefficient,-0.0303441,NA,0.9701117,NA,"(0.87, 1.08)",0.05548511,NA,0.58445665,NA,NA,63814,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,ApoA1,ApoA1,Beta Coefficient,-0.0113049,NA,0.98875873,NA,"(0.95, 1.03)",0.02075103,NA,0.58589867,NA,NA,62357,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-FC,Beta Coefficient,-0.0545675,NA,0.94689461,NA,"(0.78, 1.15)",0.10032387,NA,0.58650116,NA,NA,117976,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Tyrosine,Tyr,Beta Coefficient,-0.0291149,NA,0.97130487,NA,"(0.87, 1.08)",0.05368806,NA,0.58761381,NA,NA,117665,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Histidine,Histidine,Beta Coefficient,-0.0369356,NA,0.96373824,NA,"(0.84, 1.1)",0.06814406,NA,0.58780361,NA,NA,117803,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,IDL ratio,IDL-C,Beta Coefficient,0.03828231,NA,1.03902452,NA,"(0.9, 1.19)",0.07069292,NA,0.58814255,NA,NA,117797,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Particle concentration,HDL-P,Beta Coefficient,-0.0112309,NA,0.98883194,NA,"(0.95, 1.03)",0.02079039,NA,0.58906167,NA,NA,62349,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-FC,Beta Coefficient,0.03902588,NA,1.03979739,NA,"(0.9, 1.2)",0.07271164,NA,0.59146023,NA,NA,117677,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Cholesteryl Esters,HDL-CE,Beta Coefficient,-0.0301353,NA,0.97031424,NA,"(0.87, 1.08)",0.05614873,NA,0.59147136,NA,NA,63801,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL Particle concentration,VLDL-P,Beta Coefficient,-0.0381212,NA,0.96259629,NA,"(0.84, 1.11)",0.07108281,NA,0.59175642,NA,NA,117981,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol ratio,S-LDL-CE,Beta Coefficient,-0.0517961,NA,0.94952246,NA,"(0.79, 1.15)",0.09671781,NA,0.59227763,NA,NA,117922,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Cholesterol,M-VLDL-C,Beta Coefficient,-0.0298122,NA,0.97062781,NA,"(0.87, 1.08)",0.05590971,NA,0.59388113,NA,NA,63812,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Docosahexaenoic Acid,DHA,Beta Coefficient,-0.0602269,NA,0.94155092,NA,"(0.75, 1.17)",0.11297464,NA,0.59396392,NA,NA,117687,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,NA Cholesterol,Clinical LDL-C,Beta Coefficient,-0.0526738,NA,0.9486894,NA,"(0.78, 1.15)",0.09884815,NA,0.59411927,NA,NA,117975,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-FC,Beta Coefficient,-0.0175611,NA,0.98259216,NA,"(0.92, 1.05)",0.03296227,NA,0.59419635,NA,NA,117697,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-P,Beta Coefficient,0.0397465,NA,1.04054697,NA,"(0.9, 1.21)",0.07489819,NA,0.59564489,NA,NA,117741,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol,L-HDL-FC,Beta Coefficient,-0.0109056,NA,0.98915361,NA,"(0.95, 1.03)",0.0205923,NA,0.59639058,NA,NA,62346,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-FC,Beta Coefficient,-0.031617,NA,0.96887758,NA,"(0.86, 1.09)",0.05971845,NA,0.596504,NA,NA,117937,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Lactate,Lactate,Beta Coefficient,-0.011089,NA,0.98897227,NA,"(0.95, 1.03)",0.02099074,NA,0.59730488,NA,NA,53365,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL Cholesterol,VLDL-C,Beta Coefficient,0.01103486,NA,1.01109597,NA,"(0.97, 1.05)",0.02089297,NA,0.59738737,NA,NA,62374,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Particle concentration,HDL-P,Beta Coefficient,-0.0624142,NA,0.93949366,NA,"(0.74, 1.19)",0.11845224,NA,0.59825293,NA,NA,117983,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol ratio,S-LDL-CE,Beta Coefficient,-0.010968,NA,0.9890919,NA,"(0.95, 1.03)",0.02083061,NA,0.59851716,NA,NA,62347,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Cholesteryl Esters,XXL-VLDL-CE,Beta Coefficient,-0.0297214,NA,0.97071592,NA,"(0.87, 1.08)",0.0565575,NA,0.59923015,NA,NA,63789,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL Free Cholesterol,VLDL-FC,Beta Coefficient,-0.059426,NA,0.94230524,NA,"(0.75, 1.18)",0.11317692,NA,0.59953319,NA,NA,118011,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol ratio,XL-HDL-CE,Beta Coefficient,0.03642745,NA,1.03709906,NA,"(0.91, 1.19)",0.06945513,NA,0.59994847,NA,NA,117081,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Free Cholesterol,HDL-FC,Beta Coefficient,-0.0296571,NA,0.9707784,NA,"(0.87, 1.08)",0.05663936,NA,0.60054836,NA,NA,63782,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Cholesterol,HDL-C,Beta Coefficient,-0.0294287,NA,0.97100015,NA,"(0.87, 1.08)",0.05622294,NA,0.60067655,NA,NA,63800,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL Cholesteryl Esters,VLDL-CE,Beta Coefficient,0.05039789,NA,1.05168946,NA,"(0.87, 1.27)",0.09641378,NA,0.6011657,NA,NA,117975,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol ratio,S-HDL-CE,Beta Coefficient,0.03740334,NA,1.03811164,NA,"(0.9, 1.19)",0.07166534,NA,0.60172836,NA,NA,117936,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-P,Beta Coefficient,0.03106071,NA,1.03154813,NA,"(0.92, 1.16)",0.0595552,NA,0.60198722,NA,NA,117966,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Particle concentration,M-VLDL-P,Beta Coefficient,0.01073536,NA,1.01079319,NA,"(0.97, 1.05)",0.0205849,NA,0.60200728,NA,NA,53510,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,HDL,HDL-L,Beta Coefficient,-0.0642178,NA,0.93780074,NA,"(0.74, 1.19)",0.12317965,NA,0.60213387,NA,NA,117997,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-CE,Beta Coefficient,-0.0328851,NA,0.9676497,NA,"(0.85, 1.1)",0.06356136,NA,0.60489352,NA,NA,117819,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Acetone,Acetone,Beta Coefficient,-0.0274995,NA,0.97287516,NA,"(0.88, 1.08)",0.05340024,NA,0.60657419,NA,NA,62854,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL Cholesteryl Esters,L-VLDL-CE,Beta Coefficient,-0.058527,NA,0.94315282,NA,"(0.75, 1.18)",0.11407481,NA,0.60791102,NA,NA,118020,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL Cholesteryl Esters,S-VLDL-CE,Beta Coefficient,-0.0290562,NA,0.97136186,NA,"(0.87, 1.09)",0.05666756,NA,0.60812722,NA,NA,63802,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Free Cholesterol,XS-VLDL-FC,Beta Coefficient,0.01066376,NA,1.01072082,NA,"(0.97, 1.05)",0.02083351,NA,0.60875157,NA,NA,62360,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL Cholesteryl Esters,L-VLDL-CE,Beta Coefficient,-0.0323046,NA,0.96821165,NA,"(0.86, 1.1)",0.06312472,NA,0.60882049,NA,NA,117976,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Free Cholesterol,XS-VLDL-FC,Beta Coefficient,0.02805813,NA,1.02845546,NA,"(0.92, 1.15)",0.05499946,NA,0.60994445,NA,NA,117968,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,SFA  ratio,SFA,Beta Coefficient,0.0509024,NA,1.05222019,NA,"(0.87, 1.28)",0.09982269,NA,0.61010179,NA,NA,117885,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Phosphoglycerides,Phosphoglycerides,Beta Coefficient,-0.0595756,NA,0.94216434,NA,"(0.75, 1.18)",0.11686929,NA,0.61021798,NA,NA,117920,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-TG,Beta Coefficient,-0.0323015,NA,0.96821467,NA,"(0.85, 1.1)",0.06352289,NA,0.61110204,NA,NA,117767,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-CE,Beta Coefficient,-0.0304402,NA,0.97001845,NA,"(0.86, 1.09)",0.05992024,NA,0.61144511,NA,NA,117962,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-L,Beta Coefficient,-0.0104416,NA,0.98961268,NA,"(0.95, 1.03)",0.02058816,NA,0.61203738,NA,NA,62178,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL ratio,L-VLDL-TG,Beta Coefficient,0.02928505,NA,1.02971807,NA,"(0.92, 1.15)",0.0577806,NA,0.61227281,NA,NA,116879,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Free Cholesterol,LDL-FC,Beta Coefficient,-0.0504008,NA,0.95084824,NA,"(0.78, 1.16)",0.09958512,NA,0.61278093,NA,NA,117980,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL ratio,XXL-VLDL-FC,Beta Coefficient,0.03798434,NA,1.03871497,NA,"(0.9, 1.2)",0.07537813,NA,0.61431949,NA,NA,110347,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,3-Hydroxybutyrate,3-Hydroxybutyrate,Beta Coefficient,0.01013465,NA,1.01018618,NA,"(0.97, 1.05)",0.02011238,NA,0.61433077,NA,NA,51054,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,Unsaturation,Unsaturation,Beta Coefficient,0.03138981,NA,1.03188766,NA,"(0.91, 1.17)",0.0623961,NA,0.61491282,NA,NA,117884,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-TG,Beta Coefficient,-0.0284545,NA,0.97194647,NA,"(0.87, 1.09)",0.0565947,NA,0.61512062,NA,NA,63809,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol,S-LDL-FC,Beta Coefficient,0.03463939,NA,1.03524632,NA,"(0.9, 1.19)",0.06899333,NA,0.61561925,NA,NA,118003,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Acetone,Acetone,Beta Coefficient,-0.0313406,NA,0.96914546,NA,"(0.86, 1.1)",0.06245758,NA,0.61581555,NA,NA,116128,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol,L-HDL-C,Beta Coefficient,0.02777229,NA,1.02816153,NA,"(0.92, 1.15)",0.0553798,NA,0.61602794,NA,NA,63800,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Leucine,Leucine,Beta Coefficient,-0.0102154,NA,0.98983658,NA,"(0.95, 1.03)",0.0203839,NA,0.6162644,NA,NA,53392,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL,VLDL-L,Beta Coefficient,0.05668248,NA,1.05831972,NA,"(0.85, 1.32)",0.11310582,NA,0.61626869,NA,NA,117988,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Cholesterol,XXL-VLDL-C,Beta Coefficient,-0.0282851,NA,0.97211119,NA,"(0.87, 1.09)",0.0565222,NA,0.61677623,NA,NA,63785,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol,M-LDL-FC,Beta Coefficient,-0.0103582,NA,0.98969522,NA,"(0.95, 1.03)",0.02070389,NA,0.61686081,NA,NA,62380,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL Triglyceride,VLDL-TG,Beta Coefficient,0.03417467,NA,1.03476534,NA,"(0.9, 1.18)",0.06863522,NA,0.61854222,NA,NA,117904,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol,S-LDL-PL,Beta Coefficient,0.0342711,NA,1.03486512,NA,"(0.9, 1.18)",0.06886823,NA,0.61874275,NA,NA,117997,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Cholesteryl Esters,XXL-VLDL-CE,Beta Coefficient,0.01506143,NA,1.01517542,NA,"(0.96, 1.08)",0.03028603,NA,0.61897315,NA,NA,117654,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL Phosphoglyceride,S-VLDL-PL,Beta Coefficient,0.01035507,NA,1.01040887,NA,"(0.97, 1.05)",0.02085319,NA,0.61949237,NA,NA,62369,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-6,Omega-6,Beta Coefficient,0.0100895,NA,1.01014057,NA,"(0.97, 1.05)",0.02032761,NA,0.61965111,NA,NA,53472,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Particle concentration,M-VLDL-P,Beta Coefficient,-0.0349422,NA,0.96566127,NA,"(0.84, 1.11)",0.07063788,NA,0.62083588,NA,NA,117990,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-6,Omega-6,Beta Coefficient,-0.0352501,NA,0.96536395,NA,"(0.84, 1.11)",0.07126895,NA,0.62087775,NA,NA,117904,C71,Brain Cancer
36737450,36737450.1.1,Nightingale,NA,Glycine,Glycine,Beta Coefficient,0.01635132,NA,1.01648574,NA,"(0.95, 1.08)",0.0331668,NA,0.62201066,NA,NA,116711,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol ratio,XL-HDL-PL,Beta Coefficient,-0.0103332,NA,0.98971998,NA,"(0.95, 1.03)",0.02096101,NA,0.62203117,NA,NA,52729,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Cholesterol,HDL-C,Beta Coefficient,-0.0302504,NA,0.97020253,NA,"(0.86, 1.09)",0.06144855,NA,0.6225152,NA,NA,117976,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL ratio,XXL-VLDL-PL,Beta Coefficient,0.05897014,NA,1.06074356,NA,"(0.84, 1.34)",0.1201363,NA,0.62352527,NA,NA,106818,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-6/Omega-3 ratio,Omega-6/Omega-3,Beta Coefficient,0.04937062,NA,1.05060965,NA,"(0.86, 1.28)",0.10066872,NA,0.62383203,NA,NA,116994,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol,L-HDL-FC,Beta Coefficient,0.02699828,NA,1.02736603,NA,"(0.92, 1.14)",0.05521533,NA,0.62486758,NA,NA,63781,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,IDL Triglyceride,IDL-TG,Beta Coefficient,-0.0283156,NA,0.97208154,NA,"(0.87, 1.09)",0.05793907,NA,0.62504469,NA,NA,63703,C56,Ovarian Cancer
